jenis_ikan,nama_ikan,tahun,bulan,total_kg_x,tanggal,no,lokasi,total_kg_y,jenis_alat_tangkap
Pelagis Besar,Tongkol,2019,1,50680,2019-01-01,43,Cibareno,827.0,Unknown
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Binuangeun,875087.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Binuangeun,875087.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Binuangeun,875087.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Tanjungpanto,500.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Tanjungpanto,500.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Tanjungpanto,500.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Sukahujan,1112.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Sukahujan,1112.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Sukahujan,1112.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Cipunaga,1853.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Cipunaga,1853.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Cipunaga,1853.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Panyaungan,1501.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Panyaungan,1501.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Panyaungan,1501.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Situregen,1705.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Situregen,1705.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Situregen,1705.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Bayah,9637.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Bayah,9637.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Bayah,9637.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Pulomanuk,2965.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Pulomanuk,2965.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Pulomanuk,2965.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Sawarna,1853.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Sawarna,1853.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Sawarna,1853.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Citarate,1038.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Citarate,1038.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Citarate,1038.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Cibareno,1557.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Cibareno,1557.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,1,70210,2019-01-01,49,Cibareno,1557.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Binuangeun,31973.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Binuangeun,31973.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Binuangeun,31973.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Tanjungpanto,7.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Tanjungpanto,7.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Tanjungpanto,7.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Sukahujan,16.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Sukahujan,16.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Sukahujan,16.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Cipunaga,27.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Cipunaga,27.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Cipunaga,27.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Panyaungan,22.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Panyaungan,22.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Panyaungan,22.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Situregen,25.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Situregen,25.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Situregen,25.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Bayah,140.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Bayah,140.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Bayah,140.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Pulomanuk,43.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Pulomanuk,43.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Pulomanuk,43.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Sawarna,27.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Sawarna,27.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Sawarna,27.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Citarate,15.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Citarate,15.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Citarate,15.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Cibareno,23.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Cibareno,23.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2019,1,7000,2019-01-01,48,Cibareno,23.0,Rawai Tuna (Tuna Longline)
Pelagis Kecil,Teri,2019,1,0,2019-01-01,,Unknown,0.0,Unknown
jumlah,Unknown,2019,1,421799,2019-01-01,,Unknown,0.0,Unknown
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Binuangeun,296080.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Binuangeun,296080.0,Payang
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Tanjungpanto,212.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Tanjungpanto,212.0,Payang
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Sukahujan,476.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Sukahujan,476.0,Payang
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Cipunaga,777.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Cipunaga,777.0,Payang
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Panyaungan,635.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Panyaungan,635.0,Payang
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Situregen,708.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Situregen,708.0,Payang
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Bayah,4988.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Bayah,4988.0,Payang
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Pulomanuk,1207.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Pulomanuk,1207.0,Payang
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Sawarna,777.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Sawarna,777.0,Payang
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Citarate,413.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Citarate,413.0,Payang
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Cibareno,620.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2019,1,20650,2019-01-01,23,Cibareno,620.0,Payang
Pelagis Kecil,Laosan,2019,1,12600,2019-01-01,,Unknown,0.0,Unknown
Pelagis Besar,Swanggi,2019,1,210,2019-01-01,,Unknown,0.0,Unknown
Demersal,Kuniran/biji nangka,2019,1,1750,2019-01-01,,Unknown,0.0,Unknown
Demersal,Kurisi,2019,1,1855,2019-01-01,19,Binuangeun,35418.0,Unknown
Demersal,Kurisi,2019,1,1855,2019-01-01,19,Tanjungpanto,514.0,Unknown
Demersal,Kurisi,2019,1,1855,2019-01-01,19,Sukahujan,1143.0,Unknown
Demersal,Kurisi,2019,1,1855,2019-01-01,19,Cipunaga,1904.0,Unknown
Demersal,Kurisi,2019,1,1855,2019-01-01,19,Panyaungan,1543.0,Unknown
Demersal,Kurisi,2019,1,1855,2019-01-01,19,Situregen,1752.0,Unknown
Demersal,Kurisi,2019,1,1855,2019-01-01,19,Bayah,26442.0,Unknown
Demersal,Kurisi,2019,1,1855,2019-01-01,19,Pulomanuk,3045.0,Unknown
Demersal,Kurisi,2019,1,1855,2019-01-01,19,Sawarna,1903.0,Unknown
Demersal,Kurisi,2019,1,1855,2019-01-01,19,Citarate,1065.0,Unknown
Demersal,Kurisi,2019,1,1855,2019-01-01,19,Cibareno,1598.0,Unknown
Karang (Reef-Associated),Ayam ayam,2019,1,525,2019-01-01,,Unknown,0.0,Unknown
Pelagis Besar,Bawal laut,2019,1,21525,2019-01-01,,Unknown,0.0,Unknown
Pelagis Kecil,Bentong,2019,1,1820,2019-01-01,,Unknown,0.0,Unknown
Pelagis Besar,Cakalang,2019,1,102375,2019-01-01,3,Binuangeun,1890595.0,Unknown
Pelagis Besar,Cakalang,2019,1,102375,2019-01-01,3,Tanjungpanto,1826.0,Unknown
Pelagis Besar,Cakalang,2019,1,102375,2019-01-01,3,Sukahujan,4074.0,Unknown
Pelagis Besar,Cakalang,2019,1,102375,2019-01-01,3,Cipunaga,6742.0,Unknown
Pelagis Besar,Cakalang,2019,1,102375,2019-01-01,3,Panyaungan,5478.0,Unknown
Pelagis Besar,Cakalang,2019,1,102375,2019-01-01,3,Situregen,6180.0,Unknown
Pelagis Besar,Cakalang,2019,1,102375,2019-01-01,3,Bayah,37946.0,Unknown
Pelagis Besar,Cakalang,2019,1,102375,2019-01-01,3,Pulomanuk,10674.0,Unknown
Pelagis Besar,Cakalang,2019,1,102375,2019-01-01,3,Sawarna,6742.0,Unknown
Pelagis Besar,Cakalang,2019,1,102375,2019-01-01,3,Citarate,3708.0,Unknown
Pelagis Besar,Cakalang,2019,1,102375,2019-01-01,3,Cibareno,5562.0,Unknown
Demersal,Cucut,2019,1,1225,2019-01-01,,Unknown,0.0,Unknown
Demersal,Golok golok,2019,1,658,2019-01-01,,Unknown,0.0,Unknown
Demersal,Gulamah/Tigawaja/Samgeh,2019,1,6195,2019-01-01,,Unknown,0.0,Unknown
Pelagis Besar,ikan pedang,2019,1,1575,2019-01-01,,Unknown,0.0,Unknown
Pelagis Kecil,Ekor kuning/Pisang-pisang/sunglir/salem,2019,1,45465,2019-01-01,,Unknown,0.0,Unknown
Karang (Reef-Associated),kuwe,2019,1,6615,2019-01-01,,Unknown,0.0,Unknown
Pelagis Kecil,Japuh,2019,1,1050,2019-01-01,,Unknown,0.0,Unknown
Karang (Reef-Associated),Jenaha,2019,1,630,2019-01-01,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap Merah,2019,1,21070,2019-01-01,,Unknown,0.0,Unknown
Pelagis Kecil,Kapas kapas,2019,1,14105,2019-01-01,,Unknown,0.0,Unknown
Pelagis Kecil,Kembung,2019,1,17745,2019-01-01,,Unknown,0.0,Pukat Cicin Grup
Pelagis Kecil,Kembung,2019,1,17745,2019-01-01,,Unknown,0.0,Payang
Karang (Reef-Associated),Kerapu,2019,1,560,2019-01-01,17,Binuangeun,5807.0,Unknown
Karang (Reef-Associated),Kerapu,2019,1,560,2019-01-01,17,Tanjungpanto,84.0,Unknown
Karang (Reef-Associated),Kerapu,2019,1,560,2019-01-01,17,Sukahujan,188.0,Unknown
Karang (Reef-Associated),Kerapu,2019,1,560,2019-01-01,17,Cipunaga,313.0,Unknown
Karang (Reef-Associated),Kerapu,2019,1,560,2019-01-01,17,Panyaungan,253.0,Unknown
Karang (Reef-Associated),Kerapu,2019,1,560,2019-01-01,17,Situregen,288.0,Unknown
Karang (Reef-Associated),Kerapu,2019,1,560,2019-01-01,17,Bayah,4349.0,Unknown
Karang (Reef-Associated),Kerapu,2019,1,560,2019-01-01,17,Pulomanuk,500.0,Unknown
Karang (Reef-Associated),Kerapu,2019,1,560,2019-01-01,17,Sawarna,313.0,Unknown
Karang (Reef-Associated),Kerapu,2019,1,560,2019-01-01,17,Citarate,175.0,Unknown
Karang (Reef-Associated),Kerapu,2019,1,560,2019-01-01,17,Cibareno,263.0,Unknown
Demersal,Ikan sebelah,2019,1,385,2019-01-01,,Unknown,0.0,Unknown
Pelagis Kecil,Peperek,2019,2,3045,2019-01-02,,Unknown,0.0,Unknown
Demersal,Pari,2019,2,1120,2019-01-02,,Unknown,0.0,Unknown
Pelagis Besar,Marlin,2019,2,735,2019-01-02,29,Binuangeun,15870.0,Unknown
Pelagis Besar,Marlin,2019,2,735,2019-01-02,29,Tanjungpanto,98.0,Unknown
Pelagis Besar,Marlin,2019,2,735,2019-01-02,29,Sukahujan,219.0,Unknown
Pelagis Besar,Marlin,2019,2,735,2019-01-02,29,Cipunaga,364.0,Unknown
Pelagis Besar,Marlin,2019,2,735,2019-01-02,29,Panyaungan,295.0,Unknown
Pelagis Besar,Marlin,2019,2,735,2019-01-02,29,Situregen,335.0,Unknown
Pelagis Besar,Marlin,2019,2,735,2019-01-02,29,Bayah,1894.0,Unknown
Pelagis Besar,Marlin,2019,2,735,2019-01-02,29,Pulomanuk,583.0,Unknown
Pelagis Besar,Marlin,2019,2,735,2019-01-02,29,Sawarna,364.0,Unknown
Pelagis Besar,Marlin,2019,2,735,2019-01-02,29,Citarate,204.0,Unknown
Pelagis Besar,Marlin,2019,2,735,2019-01-02,29,Cibareno,306.0,Unknown
Pelagis Besar,layaran,2019,2,4200,2019-01-02,,Unknown,0.0,Unknown
Pelagis Besar,Lemadang,2019,2,12460,2019-01-02,26,Binuangeun,138782.0,Unknown
Pelagis Besar,Lemadang,2019,2,12460,2019-01-02,26,Tanjungpanto,1275.0,Unknown
Pelagis Besar,Lemadang,2019,2,12460,2019-01-02,26,Sukahujan,2853.0,Unknown
Pelagis Besar,Lemadang,2019,2,12460,2019-01-02,26,Cipunaga,4694.0,Unknown
Pelagis Besar,Lemadang,2019,2,12460,2019-01-02,26,Panyaungan,3824.0,Unknown
Pelagis Besar,Lemadang,2019,2,12460,2019-01-02,26,Situregen,4290.0,Unknown
Pelagis Besar,Lemadang,2019,2,12460,2019-01-02,26,Bayah,28098.0,Unknown
Pelagis Besar,Lemadang,2019,2,12460,2019-01-02,26,Pulomanuk,7366.0,Unknown
Pelagis Besar,Lemadang,2019,2,12460,2019-01-02,26,Sawarna,4694.0,Unknown
Pelagis Besar,Lemadang,2019,2,12460,2019-01-02,26,Citarate,2542.0,Unknown
Pelagis Besar,Lemadang,2019,2,12460,2019-01-02,26,Cibareno,3813.0,Unknown
Pelagis Kecil,Layur,2019,2,26740,2019-01-02,,Unknown,0.0,Unknown
Pelagis Besar,Swanggi,2019,2,420,2019-01-02,,Unknown,0.0,Unknown
Demersal,Manyung,2019,2,5775,2019-01-02,28,Binuangeun,8010.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2019,2,5775,2019-01-02,28,Tanjungpanto,129.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2019,2,5775,2019-01-02,28,Sukahujan,286.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2019,2,5775,2019-01-02,28,Cipunaga,477.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2019,2,5775,2019-01-02,28,Panyaungan,386.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2019,2,5775,2019-01-02,28,Situregen,439.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2019,2,5775,2019-01-02,28,Bayah,7438.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2019,2,5775,2019-01-02,28,Pulomanuk,763.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2019,2,5775,2019-01-02,28,Sawarna,477.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2019,2,5775,2019-01-02,28,Citarate,267.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2019,2,5775,2019-01-02,28,Cibareno,400.0,Rawai Dasar (Bottom Longline)
Pelagis Kecil,Selar,2019,2,4900,2019-01-02,,Unknown,0.0,Pukat Cicin Grup
Pelagis Kecil,Selar,2019,2,4900,2019-01-02,,Unknown,0.0,Payang
jumlah,Unknown,2019,2,4765215,2019-01-02,,Unknown,0.0,Unknown
Pelagis Kecil,Tembang,2019,2,1050,2019-01-02,,Unknown,0.0,Pukat Cicin Grup
Pelagis Kecil,Tembang,2019,2,1050,2019-01-02,,Unknown,0.0,Payang
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Binuangeun,5563.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Binuangeun,5563.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Binuangeun,5563.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Tanjungpanto,45.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Tanjungpanto,45.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Tanjungpanto,45.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Sukahujan,101.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Sukahujan,101.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Sukahujan,101.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Cipunaga,167.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Cipunaga,167.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Cipunaga,167.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Panyaungan,135.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Panyaungan,135.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Panyaungan,135.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Situregen,153.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Situregen,153.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Situregen,153.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Bayah,949.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Bayah,949.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Bayah,949.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Pulomanuk,263.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Pulomanuk,263.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Pulomanuk,263.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Sawarna,167.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Sawarna,167.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Sawarna,167.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Citarate,91.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Citarate,91.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Citarate,91.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Cibareno,137.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Cibareno,137.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2019,2,58275,2019-01-02,40,Cibareno,137.0,Rawai Tuna (Tuna Longline)
Pelagis Kecil,Tetengkek,2019,2,1750,2019-01-02,,Unknown,0.0,Unknown
Pelagis Besar,Tongkol,2019,2,45920,2019-01-02,43,Binuangeun,22044.0,Unknown
Pelagis Besar,Tongkol,2019,2,45920,2019-01-02,43,Tanjungpanto,267.0,Unknown
Pelagis Besar,Tongkol,2019,2,45920,2019-01-02,43,Sukahujan,593.0,Unknown
Pelagis Besar,Tongkol,2019,2,45920,2019-01-02,43,Cipunaga,988.0,Unknown
Pelagis Besar,Tongkol,2019,2,45920,2019-01-02,43,Panyaungan,800.0,Unknown
Pelagis Besar,Tongkol,2019,2,45920,2019-01-02,43,Situregen,908.0,Unknown
Pelagis Besar,Tongkol,2019,2,45920,2019-01-02,43,Bayah,13244.0,Unknown
Pelagis Besar,Tongkol,2019,2,45920,2019-01-02,43,Pulomanuk,1577.0,Unknown
Pelagis Besar,Tongkol,2019,2,45920,2019-01-02,43,Sawarna,987.0,Unknown
Pelagis Besar,Tongkol,2019,2,45920,2019-01-02,43,Citarate,551.0,Unknown
Pelagis Besar,Tongkol,2019,2,45920,2019-01-02,43,Cibareno,827.0,Unknown
Pelagis Besar,Tuna Sirip Kuning,2019,2,89250,2019-01-02,49,Binuangeun,875087.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,2,89250,2019-01-02,49,Binuangeun,875087.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,2,89250,2019-01-02,49,Binuangeun,875087.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,2,89250,2019-01-02,49,Tanjungpanto,500.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,2,89250,2019-01-02,49,Tanjungpanto,500.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,2,89250,2019-01-02,49,Tanjungpanto,500.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,2,89250,2019-01-02,49,Sukahujan,1112.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2019,2,89250,2019-01-02,49,Sukahujan,1112.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2019,2,89250,2019-01-02,49,Sukahujan,1112.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2019,2,89250,2019-01-02,49,Cipunaga,1853.0,Jaring Insang Hanyut (Drift Gillnet)
